"order_id","customer_id","product_id","order_date","sales"
"US-2018-123862","JF-15190","OFF-FA-10003112","2018-07-01","7.89"
"CA-2018-100580","MK-17905","OFF-BI-10000069",NULL,"36.024"
"US-2018-145597","GG-14650","OFF-AR-10001958","2018-02-11","54.336"
"CA-2015-132787","MC-18130","OFF-ST-10001321",NULL,"92.52"
"CA-2016-136224","ML-18265","OFF-AR-10003504",NULL,"10.272"
"CA-2017-105732","AG-10270","OFF-ST-10000419",NULL,"40.74"
"CA-2017-105732","AG-10270","OFF-LA-10004559",NULL,"14.4"
"CA-2017-105732","AG-10270","TEC-PH-10001644",NULL,"149.95"
"CA-2017-105732","AG-10270","OFF-SU-10004782",NULL,"16.9"
"CA-2017-105732","AG-10270","OFF-PA-10002250",NULL,"17.61"
"CA-2017-105732","AG-10270","OFF-AP-10001394",NULL,"378"
"CA-2017-105732","AG-10270","OFF-PA-10001838",NULL,"17.64"
"CA-2017-105732","AG-10270","OFF-ST-10004340",NULL,"373.08"
"CA-2017-105732","AG-10270","FUR-FU-10003664",NULL,"1336.44"
"CA-2017-105732","AG-10270","TEC-PH-10004897",NULL,"29.97"
"CA-2018-108035","TT-21070","FUR-CH-10000454",NULL,"390.368"
"CA-2018-108035","TT-21070","FUR-FU-10004017",NULL,"101.52"
"CA-2018-160031","LT-16765","OFF-PA-10000241","2018-04-12","74.352"
"CA-2018-147844","DD-13570","OFF-PA-10003016","2018-02-05","15.7"
"CA-2018-147844","DD-13570","OFF-AR-10001615","2018-02-05","59.52"
"CA-2018-147844","DD-13570","OFF-PA-10002713","2018-02-05","34.4"
"CA-2017-110975","DB-12970","FUR-TA-10002958",NULL,"313.176"
"CA-2017-110975","DB-12970","FUR-CH-10003746",NULL,"866.646"
"CA-2015-141649","DM-12955","OFF-AP-10003217",NULL,"795.408"
"CA-2015-124807","ME-17725","OFF-PA-10001526","2015-12-07","35.856"
"CA-2015-124807","ME-17725","TEC-AC-10002857","2015-12-07","23.84"
"CA-2017-110009","TR-21325","FUR-FU-10003039","2017-08-09","43.13"
"CA-2017-110009","TR-21325","OFF-PA-10002615","2017-08-09","30.87"
"CA-2018-168172","SH-20395","OFF-SU-10002573","2018-06-08","70.12"
"CA-2016-100146","CB-12535","FUR-BO-10004015",NULL,"509.957"
"CA-2016-100146","CB-12535","FUR-FU-10001979",NULL,"122.91"
"CA-2016-100146","CB-12535","FUR-CH-10003833",NULL,"97.568"
"CA-2016-100146","CB-12535","FUR-CH-10004495",NULL,"722.352"
"CA-2018-152079","ML-17410","OFF-LA-10001613",NULL,"11.52"
"CA-2017-129728","JG-15310","FUR-FU-10003247",NULL,"167.84"
"CA-2015-121769","JS-15880","FUR-TA-10004442","2015-08-04","172.11"
"CA-2015-103058","AG-10270","TEC-AC-10001314",NULL,"99.98"
"CA-2018-121125","MG-17890","TEC-PH-10001619",NULL,"156.792"
"CA-2018-121125","MG-17890","TEC-AC-10002323",NULL,"35.36"
"CA-2018-121125","MG-17890","FUR-FU-10000820",NULL,"13.592"
"US-2017-114013","SC-20770","FUR-CH-10004287",NULL,"386.68"
"US-2017-114013","SC-20770","TEC-AC-10000474",NULL,"379.96"
"US-2017-114013","SC-20770","TEC-PH-10001494",NULL,"539.91"
"US-2017-114013","SC-20770","OFF-PA-10004996",NULL,"41.24"
"US-2017-114013","SC-20770","OFF-BI-10004318",NULL,"51.897"
"US-2017-114013","SC-20770","OFF-ST-10002574",NULL,"552.56"
"US-2017-114013","SC-20770","OFF-BI-10002353",NULL,"23.16"
"US-2017-114013","SC-20770","OFF-ST-10003641",NULL,"126.08"
"US-2017-114013","SC-20770","TEC-MA-10001148",NULL,"449.1"
"CA-2018-135069","BS-11755","OFF-AP-10000026","2018-10-04","195.104"
"CA-2018-135069","BS-11755","FUR-FU-10003878","2018-10-04","36.672"
"CA-2017-101693","LC-17140","FUR-CH-10001146",NULL,"85.246"
"CA-2017-101693","LC-17140","FUR-FU-10003919",NULL,"32.712"
"US-2015-164763","MH-17440","OFF-BI-10000605",NULL,"11.43"
"US-2015-164763","MH-17440","OFF-BI-10000309",NULL,"30.44"
"US-2015-164763","MH-17440","OFF-PA-10003349",NULL,"12.96"
"US-2015-164763","MH-17440","OFF-PA-10003063",NULL,"16"
"US-2015-164763","MH-17440","OFF-AP-10003971",NULL,"32.67"
"CA-2015-161249","RD-19720","OFF-FA-10004838","2015-09-08","4.464"
"CA-2015-161249","RD-19720","OFF-BI-10001097","2015-09-08","9.345"
"CA-2016-148180","BP-11095","OFF-BI-10000605",NULL,"9.144"
"CA-2016-148180","BP-11095","OFF-BI-10003314",NULL,"23.136"
"CA-2016-148180","BP-11095","OFF-AR-10002067",NULL,"99.2"
"CA-2015-165568","BF-11020","OFF-BI-10001031",NULL,"21.36"
"CA-2016-145457","CP-12085","FUR-FU-10003832",NULL,"46.9"
"US-2018-163657","JL-15235","OFF-BI-10000138","2018-02-09","18.72"
"US-2018-163657","JL-15235","FUR-TA-10004607","2018-02-09","236.528"
"CA-2016-120446","JG-15805","OFF-LA-10003148",NULL,"18.9"
"CA-2015-109932","VP-21760","OFF-PA-10001804","2015-09-12","10.688"
"CA-2015-109932","VP-21760","OFF-ST-10000036","2015-09-12","237.096"
"CA-2018-127474","RD-19810","OFF-PA-10001166","2018-03-02","5.184"
"CA-2018-127474","RD-19810","OFF-PA-10001033","2018-03-02","65.584"
"CA-2018-127474","RD-19810","FUR-FU-10004597","2018-03-02","22.2"
"CA-2018-127474","RD-19810","OFF-PA-10000418","2018-03-02","419.4"
"CA-2018-115448","MH-18025","FUR-FU-10004090","2018-11-11","88.92"
"CA-2018-105669","SJ-20125","OFF-AR-10000390",NULL,"9.912"
"CA-2018-105669","SJ-20125","FUR-CH-10003774",NULL,"318.43"
"CA-2018-105669","SJ-20125","OFF-BI-10002412",NULL,"5.8"
"CA-2018-105669","SJ-20125","TEC-PH-10002415",NULL,"1415.76"
"CA-2018-134796","FM-14380","TEC-PH-10003505",NULL,"148.48"
"CA-2017-137743","KH-16360","OFF-LA-10003663",NULL,"9.248"
"CA-2017-137743","KH-16360","OFF-ST-10001780",NULL,"1036.62"
"CA-2016-137974","LL-16840","TEC-PH-10002033",NULL,"569.64"
"CA-2016-137974","LL-16840","OFF-BI-10001036",NULL,"9.14"
"CA-2016-137974","LL-16840","FUR-FU-10001468",NULL,"1196.86"
"CA-2016-137974","LL-16840","FUR-BO-10001519",NULL,"523.26"
"US-2016-136987","AR-10540","TEC-CO-10001943","2016-11-04","639.968"
"US-2016-136987","AR-10540","OFF-PA-10003127","2016-11-04","52.76"
"CA-2016-138485","NP-18670","TEC-AC-10002076",NULL,"538.92"
"CA-2017-103709","LP-17095","OFF-AR-10003338","2017-08-09","14.88"
"CA-2017-103709","LP-17095","OFF-PA-10004610","2017-08-09","34.24"
"CA-2017-103709","LP-17095","OFF-ST-10001272","2017-08-09","261.74"
"CA-2017-138282","AH-10690","OFF-AP-10001366",NULL,"87.84"
"CA-2018-148985","TB-21190","FUR-FU-10001424","2018-11-11","34.92"
"CA-2015-138100","AA-10315","OFF-PA-10000349",NULL,"14.94"
"CA-2015-138100","AA-10315","FUR-FU-10002456",NULL,"14.56"
"CA-2016-100734","AC-10615","OFF-BI-10002609",NULL,"3.576"
"CA-2016-100734","AC-10615","OFF-ST-10001522",NULL,"147.184"
"CA-2017-139997","EM-14140","TEC-CO-10000971","2017-01-07","1499.95"
"CA-2017-109652","QJ-19255","OFF-AR-10000034","2017-10-04","13.568"
"CA-2015-167199","ME-17320","FUR-CH-10004063","2015-06-01","2573.82"
"CA-2015-167199","ME-17320","OFF-BI-10004632","2015-06-01","609.98"
"CA-2015-167199","ME-17320","OFF-AR-10001662","2015-06-01","5.48"
"CA-2015-167199","ME-17320","TEC-PH-10004977","2015-06-01","391.98"
"CA-2015-167199","ME-17320","TEC-PH-10004539","2015-06-01","755.96"
"CA-2015-167199","ME-17320","OFF-FA-10001883","2015-06-01","31.12"
"CA-2015-167199","ME-17320","OFF-PA-10000955","2015-06-01","6.54"
"CA-2017-124583","LB-16795","OFF-EN-10002500","2017-01-09","12.78"
"CA-2015-113964","JP-16135","OFF-BI-10004654",NULL,"18.464"
"CA-2015-129938","EB-13705","FUR-CH-10003774",NULL,"445.802"
"CA-2018-135111","CS-12400","OFF-AR-10004707",NULL,"2.48"
"CA-2018-135111","CS-12400","OFF-BI-10004040",NULL,"25.9"
"US-2016-134558","PM-19135","OFF-PA-10001184",NULL,"29.9"
"US-2016-134558","PM-19135","TEC-AC-10004145",NULL,"2249.91"
"US-2016-134558","PM-19135","FUR-TA-10003473",NULL,"1053.16"
"CA-2018-157196","AA-10645","OFF-PA-10003172","2018-05-11","12.96"
"CA-2016-108672","FA-14230","FUR-FU-10003799","2016-10-09","106.68"
"US-2018-118598","CM-12190","TEC-PH-10002583",NULL,"119.94"
"US-2018-160836","CC-12475","OFF-PA-10004239","2018-11-09","10.272"
"US-2018-160836","CC-12475","FUR-TA-10002855","2018-11-09","512.19"
"US-2018-160836","CC-12475","OFF-AP-10001626","2018-11-09","1.556"
"CA-2018-121048","TC-21295","OFF-BI-10004022",NULL,"4.448"
"CA-2018-121048","TC-21295","FUR-FU-10003601",NULL,"276.69"
"CA-2018-121048","TC-21295","OFF-FA-10000490",NULL,"4.96"
"CA-2018-121048","TC-21295","OFF-AR-10004042",NULL,"71.92"
"CA-2018-121048","TC-21295","FUR-FU-10002960",NULL,"18.84"
"CA-2018-121048","TC-21295","TEC-AC-10000991",NULL,"140.97"
"CA-2018-121048","TC-21295","TEC-PH-10004977",NULL,"470.376"
"US-2018-120147","TB-21400","OFF-AR-10000817",NULL,"6.08"
"US-2018-120147","TB-21400","TEC-PH-10002447",NULL,"164.792"
"CA-2017-158043","JK-15325","OFF-EN-10003134",NULL,"23.36"
"US-2018-106579","BW-11200","OFF-BI-10000309","2018-08-06","12.176"
"CA-2015-115889","SH-20395","TEC-PH-10001615","2015-02-11","46.384"
"CA-2015-115889","SH-20395","OFF-ST-10003208","2015-02-11","362.92"
"US-2018-161935","JL-15835","OFF-PA-10000605",NULL,"9.248"
"US-2018-161935","JL-15835","TEC-PH-10000560",NULL,"1889.95"
"US-2018-161935","JL-15835","OFF-ST-10003455",NULL,"62.04"
"US-2018-161935","JL-15835","FUR-FU-10002937",NULL,"396.92"
"US-2018-161935","JL-15835","OFF-ST-10001837",NULL,"239.456"
"US-2018-161935","JL-15835","OFF-AR-10004757",NULL,"13.12"
"US-2018-167920","JL-15835","OFF-BI-10004236","2018-09-12","29.36"
"US-2018-167920","JL-15835","OFF-AP-10000159","2018-09-12","214.9"
"US-2018-167920","JL-15835","OFF-BI-10003274","2018-09-12","15.92"
"US-2018-167920","JL-15835","TEC-AC-10001013","2018-09-12","146.45"
"US-2018-167920","JL-15835","OFF-ST-10004963","2018-09-12","15.14"
"US-2018-167920","JL-15835","OFF-LA-10004409","2018-09-12","5.76"
"US-2018-167920","JL-15835","TEC-CO-10001046","2018-09-12","1399.98"
"CA-2017-162383","MD-17350","OFF-BI-10002824","2017-05-09","8.952"
"CA-2017-162383","MD-17350","OFF-BI-10001757","2017-05-09","8.856"
"CA-2017-162383","MD-17350","FUR-CH-10004477","2017-05-09","85.246"
"CA-2015-125731","CL-12565","OFF-EN-10003072","2015-10-09","21.728"
"CA-2015-125731","CL-12565","FUR-CH-10003973","2015-10-09","1487.04"
"US-2018-106145","RA-19885","OFF-EN-10001028",NULL,"71.88"
"US-2018-106145","RA-19885","FUR-FU-10003829",NULL,"9.24"
"US-2018-106145","RA-19885","OFF-PA-10002245",NULL,"35.88"
"US-2018-106145","RA-19885","OFF-BI-10002215",NULL,"17.04"
"US-2018-106145","RA-19885","OFF-BI-10003925",NULL,"931.176"
"CA-2017-107146","LC-16885","FUR-FU-10002298",NULL,"266.352"
"CA-2017-107146","LC-16885","FUR-CH-10004853",NULL,"483.136"
"US-2018-134642","SW-20245","FUR-CH-10002880",NULL,"196.784"
"US-2018-134642","SW-20245","FUR-BO-10004709",NULL,"231.92"
"US-2018-160143","HG-14965","OFF-SU-10004231",NULL,"29.7"
"CA-2018-103415","MV-17485","FUR-FU-10000820","2018-03-12","13.592"
"CA-2017-106460","GT-14710","OFF-PA-10001736",NULL,"70.88"
"US-2018-112347","BS-11380","OFF-ST-10003306","2018-02-12","114.288"
"US-2018-112347","BS-11380","OFF-BI-10003707","2018-02-12","36.624"
"US-2018-112347","BS-11380","FUR-BO-10003546","2018-02-12","242.352"
"US-2018-112347","BS-11380","TEC-PH-10000213","2018-02-12","49.616"
"US-2018-112347","BS-11380","FUR-FU-10001488","2018-02-12","508.704"
"US-2018-112347","BS-11380","TEC-PH-10004833","2018-02-12","57.36"
"US-2018-112347","BS-11380","FUR-CH-10002335","2018-02-12","906.68"
"CA-2015-103492","CM-12715","TEC-PH-10001128","2015-10-10","719.952"
"CA-2015-103492","CM-12715","TEC-PH-10004667","2015-10-10","755.944"
"CA-2015-103492","CM-12715","OFF-BI-10004817","2015-10-10","11.98"
"CA-2015-103492","CM-12715","OFF-BI-10004140","2015-10-10","0.898"
"CA-2017-136595","EM-13825","FUR-FU-10004671","2017-05-09","21.204"
"CA-2015-140396","KH-16330","OFF-EN-10002592",NULL,"34.74"
"CA-2015-140396","KH-16330","TEC-PH-10004447",NULL,"833.94"
"CA-2015-140396","KH-16330","OFF-BI-10003669",NULL,"12.96"
"CA-2015-140396","KH-16330","OFF-PA-10000223",NULL,"25.92"
"CA-2015-114181","AF-10885","FUR-BO-10004467","2015-10-05","349.965"
"CA-2015-114181","AF-10885","OFF-AR-10000716","2015-10-05","22.32"
"CA-2018-159506","JR-16210","OFF-PA-10003641",NULL,"158.28"
"CA-2018-159506","JR-16210","OFF-BI-10004519",NULL,"497.94"
"US-2015-137155","DL-12925","OFF-AP-10002518","2015-01-11","533.94"
"US-2015-137155","DL-12925","OFF-PA-10000806","2015-01-11","167.94"
"US-2015-137155","DL-12925","FUR-FU-10003142","2015-01-11","31.68"
"CA-2017-105746","BD-11605","FUR-CH-10000454",NULL,"170.786"
"US-2017-104815","RB-19570","FUR-BO-10003894","2017-03-09","198.744"
"CA-2018-157672","RB-19795","TEC-AC-10001714","2018-05-10","63.824"
"US-2017-166660","TB-21250","FUR-CH-10001190",NULL,"435.168"
"US-2017-166660","TB-21250","FUR-BO-10000468",NULL,"48.58"
"CA-2018-140802","KN-16390","TEC-AC-10001998",NULL,"47.976"
"CA-2018-140802","KN-16390","OFF-PA-10001534",NULL,"20.736"
"CA-2015-133830","RL-19615","OFF-AR-10003045","2015-05-12","26.46"
"CA-2015-133830","RL-19615","OFF-PA-10001363","2015-05-12","49.12"
"CA-2015-133830","RL-19615","OFF-FA-10002280","2015-05-12","15"
"CA-2015-100916","FH-14275","OFF-ST-10003479",NULL,"194.7"
"CA-2015-100916","FH-14275","FUR-TA-10004607",NULL,"591.32"
"CA-2015-100916","FH-14275","OFF-AR-10001022",NULL,"2.84"
"CA-2016-129532","YS-21880","OFF-ST-10004186","2016-08-12","221.96"
"CA-2016-129532","YS-21880","TEC-AC-10000865","2016-08-12","236"
"CA-2015-134726","SW-20755","TEC-AC-10000023","2015-02-11","41.94"
"CA-2015-134726","SW-20755","TEC-PH-10001750","2015-02-11","52.792"
"CA-2017-138597","PN-18775","FUR-CH-10004997",NULL,"563.94"
"CA-2016-123113","AT-10735","OFF-AP-10000275",NULL,"2625.12"
"CA-2016-123113","AT-10735","OFF-AR-10004999",NULL,"17.94"
"CA-2016-169656","EJ-13720","OFF-ST-10003816",NULL,"422.856"
"CA-2016-142734","DM-13345","FUR-CH-10003968",NULL,"127.764"
"CA-2015-163223","KH-16690","TEC-PH-10000730",NULL,"3499.93"
"CA-2015-163223","KH-16690","OFF-LA-10004409",NULL,"14.4"
"CA-2015-163223","KH-16690","OFF-PA-10000675",NULL,"122.97"
"CA-2015-163223","KH-16690","OFF-AR-10001573",NULL,"9.32"
"CA-2015-163223","KH-16690","OFF-BI-10001597",NULL,"122.94"
"CA-2018-122945","MB-18085","FUR-FU-10001196",NULL,"17.31"
"CA-2016-139738","DK-12895","OFF-AR-10004602",NULL,"128.744"
"CA-2017-158778","DB-13210","FUR-FU-10000260","2017-05-09","58.248"
"CA-2017-158778","DB-13210","FUR-CH-10001146","2017-05-09","71.246"
"CA-2017-158778","DB-13210","OFF-AR-10000896","2017-05-09","7.872"
"CA-2017-158778","DB-13210","FUR-CH-10000309","2017-05-09","887.271"
"CA-2018-119655","CV-12295","OFF-BI-10001989",NULL,"146.86"
"CA-2018-119655","CV-12295","OFF-BI-10001036",NULL,"36.56"
"CA-2016-164567","GK-14620","TEC-PH-10002103",NULL,"225.576"
"CA-2015-131947","JA-15970","OFF-AR-10001473",NULL,"5.248"
"CA-2015-131947","JA-15970","OFF-AR-10000411",NULL,"38.256"
"CA-2015-131947","JA-15970","OFF-PA-10000246",NULL,"40.24"
"CA-2015-131947","JA-15970","TEC-MA-10004086",NULL,"29.925"
"CA-2015-131947","JA-15970","OFF-PA-10003039",NULL,"148.704"
"CA-2015-131947","JA-15970","TEC-AC-10004633",NULL,"55.92"
"CA-2017-152520","TH-21115","OFF-PA-10000289","2017-08-07","12.96"
"CA-2017-101791","BS-11665","FUR-FU-10003247",NULL,"25.176"
"CA-2017-101791","BS-11665","FUR-FU-10002191",NULL,"5.584"
"CA-2017-101791","BS-11665","OFF-ST-10001496",NULL,"1297.37"
"CA-2018-121195","NS-18505","OFF-ST-10000585",NULL,"264.32"
"CA-2018-163209","MK-18160","OFF-PA-10001166","2018-03-05","25.92"
"CA-2018-163209","MK-18160","OFF-AR-10003651","2018-03-05","22.96"
"CA-2015-133354","SA-20830","OFF-PA-10001800",NULL,"19.44"
"US-2016-130491","BH-11710","OFF-PA-10000791","2016-08-02","9.54"
"US-2016-130491","BH-11710","OFF-FA-10000134","2016-08-02","5.81"
"US-2016-130491","BH-11710","OFF-AR-10001149","2016-08-02","5.76"
"CA-2016-113740","SC-20380","FUR-FU-10000010",NULL,"14.91"
"CA-2015-148425","RF-19345","OFF-BI-10000201",NULL,"6.642"
"CA-2017-144309","CM-12235","OFF-PA-10001776","2017-10-12","18.54"
"CA-2017-144309","CM-12235","OFF-BI-10003656","2017-10-12","679.96"
"CA-2018-151225","JM-15655","FUR-TA-10001539",NULL,"189.576"
"CA-2018-151225","JM-15655","TEC-PH-10004100",NULL,"71.96"
"US-2015-144078","RB-19435","TEC-PH-10001580",NULL,"539.92"
"US-2015-144078","RB-19435","FUR-CH-10002335",NULL,"725.344"
"US-2015-144078","RB-19435","OFF-AR-10004707",NULL,"7.44"
"CA-2015-124464","SS-20515","OFF-AP-10000576",NULL,"39.48"
"CA-2016-136805","NM-18445","OFF-AP-10001394",NULL,"850.5"
"CA-2016-136805","NM-18445","FUR-FU-10003724",NULL,"75.33"
"US-2016-159499","EM-14095","OFF-AP-10002867",NULL,"325.632"
"US-2016-159499","EM-14095","TEC-AC-10002718",NULL,"23.344"
"US-2016-159499","EM-14095","OFF-LA-10003121",NULL,"16.52"
"CA-2015-162089","MP-17470","OFF-EN-10002230",NULL,"335.72"
"CA-2015-162089","MP-17470","TEC-PH-10001819",NULL,"251.944"
"CA-2015-162089","MP-17470","FUR-CH-10002304",NULL,"127.302"
"US-2018-158526","KH-16360","FUR-CH-10002602",NULL,"1207.84"
"US-2018-158526","KH-16360","OFF-BI-10002414",NULL,"12.53"
"US-2018-158526","KH-16360","OFF-AR-10003696",NULL,"34.58"
"US-2018-158526","KH-16360","FUR-CH-10004495",NULL,"300.98"
"US-2018-158526","KH-16360","FUR-CH-10001270",NULL,"258.75"
"CA-2018-104885","DB-13555","OFF-AR-10001615","2018-02-03","59.52"
"CA-2018-104885","DB-13555","OFF-EN-10003286","2018-02-03","57.96"
"CA-2018-104885","DB-13555","FUR-BO-10003660","2018-02-03","441.96"
"CA-2018-104885","DB-13555","OFF-PA-10002764","2018-02-03","68.04"
"US-2017-157490","LB-16795","TEC-MA-10001695","2017-06-10","703.71"
"US-2017-157490","LB-16795","OFF-BI-10002824","2017-06-10","17.904"
"US-2017-157490","LB-16795","OFF-BI-10002571","2017-06-10","11.976"
"US-2017-157490","LB-16795","TEC-AC-10001553","2017-06-10","67.96"
"CA-2016-161452","CA-11965","FUR-CH-10003973","2016-05-04","892.224"
"US-2015-115196","DL-12925","TEC-MA-10002073","2015-09-09","1299.99"
"CA-2017-138968","FC-14335","OFF-BI-10003529",NULL,"4.544"
"CA-2017-138968","FC-14335","FUR-CH-10000309",NULL,"1352.03"
"CA-2016-101889","DB-13120","FUR-TA-10004154",NULL,"1548.99"
"CA-2016-101889","DB-13120","OFF-EN-10003286",NULL,"19.872"
"CA-2018-110821","CK-12205","TEC-AC-10001552","2018-07-08","119.448"
"CA-2018-110821","CK-12205","OFF-ST-10002790","2018-07-08","118.16"
"CA-2016-121552","FW-14395","OFF-AR-10003217",NULL,"19.56"
"CA-2016-107685","JM-15865","FUR-FU-10002813",NULL,"80.96"
"CA-2016-107685","JM-15865","OFF-PA-10003848",NULL,"25.92"
"US-2015-120740","PS-18970","OFF-AP-10000240",NULL,"106.96"
"US-2015-120740","PS-18970","FUR-FU-10004091",NULL,"187.76"
"CA-2018-155740","TC-21475","OFF-BI-10001071",NULL,"76.776"
"CA-2018-146493","CV-12805","OFF-BI-10003676","2018-01-06","53.9"
"CA-2015-105417","VS-21820","FUR-FU-10004864","2015-07-01","76.728"
"CA-2015-105417","VS-21820","OFF-BI-10003708","2015-07-01","10.43"
"US-2018-141509","SC-20575","OFF-AR-10002067",NULL,"99.2"
"CA-2018-139493","SG-20605","OFF-AR-10003158",NULL,"15.92"
"CA-2015-151967","NB-18580","FUR-FU-10000193",NULL,"129.92"
"US-2017-140158","DR-12940","OFF-BI-10000977","2017-04-10","30.4"
"US-2017-140158","DR-12940","TEC-CO-10001449","2017-04-10","5399.91"
"US-2017-140158","DR-12940","OFF-ST-10000136","2017-04-10","119.1"
"CA-2016-130974","MA-17560","OFF-PA-10000743",NULL,"40.08"
"CA-2016-130974","MA-17560","OFF-PA-10001019",NULL,"59.94"
"CA-2016-130974","MA-17560","TEC-AC-10003095",NULL,"259.98"
"CA-2016-130974","MA-17560","FUR-BO-10002916",NULL,"170.98"
"CA-2016-130974","MA-17560","FUR-FU-10002506",NULL,"38.97"
"CA-2016-130974","MA-17560","OFF-PA-10003823",NULL,"154.9"
"CA-2016-130974","MA-17560","FUR-TA-10004619",NULL,"446.068"
"CA-2018-133487","TS-21655","OFF-AP-10001271","2018-06-05","152.94"
"CA-2015-142951","JG-15115","TEC-AC-10002331","2015-08-10","23.472"
"CA-2015-133592","KM-16375","OFF-PA-10003228",NULL,"195.64"
"CA-2015-133592","KM-16375","OFF-PA-10002586",NULL,"14.94"
"CA-2015-133592","KM-16375","TEC-AC-10002049",NULL,"1687.8"
"CA-2015-133592","KM-16375","FUR-BO-10000362",NULL,"341.96"
"CA-2015-133592","KM-16375","FUR-CH-10004218",NULL,"605.88"
"CA-2016-120782","SD-20485","OFF-AP-10003779",NULL,"186.732"
"CA-2016-120782","SD-20485","OFF-BI-10003527",NULL,"3812.97"
"CA-2016-116876","TT-21070","OFF-BI-10002897",NULL,"26.424"
"CA-2016-116876","TT-21070","TEC-PH-10002584",NULL,"625.99"
"CA-2017-169838","BB-11545","FUR-TA-10001095",NULL,"1568.61"
"CA-2017-169838","BB-11545","OFF-BI-10004002",NULL,"17.3"
"CA-2017-169838","BB-11545","TEC-AC-10004518",NULL,"160"
"US-2018-128951","RS-19420","OFF-AP-10002191",NULL,"179.94"
"US-2018-128951","RS-19420","FUR-TA-10004575",NULL,"872.94"
"US-2018-128951","RS-19420","OFF-PA-10003177",NULL,"12.96"
"CA-2015-102330","AI-10855","OFF-LA-10003923",NULL,"88.8"
"CA-2015-102330","AI-10855","TEC-PH-10001051",NULL,"319.968"
"CA-2017-118899","MC-17275","FUR-CH-10004754",NULL,"167.888"
"CA-2018-107958","AH-10120","OFF-PA-10000357","2018-02-07","163.96"
"CA-2018-107958","AH-10120","OFF-BI-10001787","2018-02-07","5.232"
"CA-2018-151799","BF-11170","TEC-CO-10002313",NULL,"1199.98"
"CA-2018-151799","BF-11170","OFF-ST-10002790",NULL,"73.85"
"CA-2018-151799","BF-11170","OFF-SU-10001664",NULL,"25.71"
"CA-2018-151799","BF-11170","OFF-FA-10001332",NULL,"17.28"
"CA-2018-151799","BF-11170","FUR-TA-10003473",NULL,"526.582"
"CA-2017-114601","AA-10480","OFF-PA-10000605",NULL,"11.56"
"CA-2017-114601","AA-10480","TEC-PH-10002170",NULL,"209.97"
"CA-2017-114601","AA-10480","FUR-TA-10004147",NULL,"447.84"
"CA-2017-114601","AA-10480","TEC-AC-10003911",NULL,"479.97"
"CA-2017-114601","AA-10480","OFF-AR-10002578",NULL,"8.64"
"CA-2018-100237","SV-20815","OFF-AR-10001761",NULL,"11.68"
"CA-2015-139542","EH-14185","TEC-AC-10001553",NULL,"40.776"
"CA-2015-139542","EH-14185","OFF-BI-10000309",NULL,"13.698"
"US-2016-142811","JL-15850","TEC-PH-10003095","2016-02-04","87.8"
"CA-2018-139353","JM-15250","FUR-FU-10001876",NULL,"77.952"
"CA-2018-139353","JM-15250","OFF-ST-10001522",NULL,"147.184"
"CA-2018-139353","JM-15250","OFF-PA-10000300",NULL,"47.952"
"CA-2015-150203","JB-15925","OFF-AP-10001469","2015-05-12","250.26"
"US-2018-101518","PB-19105","TEC-AC-10001553","2018-03-11","40.776"
"CA-2016-149636","SP-20620","OFF-PA-10004041","2016-06-01","29.6"
"CA-2016-149636","SP-20620","OFF-BI-10002764","2016-06-01","1.938"
"US-2018-146213","MC-17605","TEC-AC-10001114","2018-09-09","159.96"
"CA-2016-108588","BG-11695","OFF-AR-10001615","2016-05-01","59.52"
"CA-2016-108588","BG-11695","OFF-EN-10000461","2016-05-01","17.48"
"CA-2016-108588","BG-11695","OFF-BI-10004506","2016-05-01","13.168"
"US-2018-138086","JO-15550","OFF-AP-10000027",NULL,"40.74"
"CA-2016-139374","AR-10345","FUR-CH-10003981","2016-10-09","179.886"
"CA-2017-113978","TS-21505","OFF-AP-10003849",NULL,"286.256"
"CA-2017-113978","TS-21505","OFF-ST-10004963",NULL,"24.224"
"CA-2017-113978","TS-21505","OFF-ST-10002574",NULL,"331.536"
"US-2016-150231","JK-15640","OFF-AR-10001761",NULL,"17.52"
"CA-2017-106915","GA-14515","OFF-AR-10000716",NULL,"17.856"
"US-2017-109260","TN-21040","TEC-AC-10002637",NULL,"431.976"
"CA-2018-104850","TW-21025","FUR-CH-10003774",NULL,"291.136"
"CA-2018-140508","PA-19060","OFF-EN-10000927",NULL,"114.848"
"CA-2018-143294","JD-15790","OFF-PA-10000743","2018-02-06","10.688"
"CA-2017-165673","MN-17935","OFF-PA-10000697",NULL,"15.232"
"CA-2018-134418","GM-14500","OFF-AR-10004441",NULL,"12.42"
"US-2017-106313","DG-13300","OFF-PA-10001870",NULL,"19.44"
"CA-2015-105872","JG-15160","OFF-BI-10003684",NULL,"70.368"
"CA-2018-108287","AG-10330","OFF-AR-10001315",NULL,"12.672"
"CA-2018-141103","JF-15355","TEC-PH-10003589",NULL,"89.95"
"CA-2015-154781","SC-20680","OFF-PA-10001609",NULL,"6.58"
"CA-2015-154781","SC-20680","TEC-AC-10000474",NULL,"94.99"
"CA-2016-147816","CM-11935","TEC-PH-10003095",NULL,"35.12"
"CA-2018-105326","KT-16480","OFF-PA-10001639",NULL,"25.92"
"CA-2017-133613","CP-12340","OFF-BI-10002003",NULL,"7.96"
"CA-2017-133613","CP-12340","TEC-PH-10004539",NULL,"566.97"
"CA-2017-133613","CP-12340","OFF-AR-10003829",NULL,"9.84"
